matter_id,cnr,filing_no,filing_date,disposal_date,court_name,case_status,case_typology,case_category,matter_type,main_matter_id,updated_on,registration_number
212310,HCBM020123322022,IAL/12329/2022,2022-04-13,,Bombay High Court,Pre-Admission,Original_INTERIM APPLICATION,Suits,Subcase,8354.0,2025-04-02,
8359,HCBM020251422021,SL/25059/2021,2021-10-26,2024-01-30,Bombay High Court,Disposed,Original_SUITS,Suits,Main,8359.0,2024-09-17,
199905,HCBM020251432021,IAL/25060/2021,2021-10-26,,Bombay High Court,Pre-Admission,Original_INTERIM APPLICATION,Suits,Subcase,8359.0,2025-03-28,
8361,HCBM020219002021,COMSL/21818/2021,2021-09-27,2024-03-11,Bombay High Court,Disposed,Original_Commercial Suit,Commercial Suits,Main,8361.0,2024-09-17,
204069,HCBM020084542022,IAL/8453/2022,2022-03-16,,Bombay High Court,Pre-Admission,Original_INTERIM APPLICATION,Commercial Suits,Subcase,8361.0,2025-03-28,
8362,HCBM020255162021,COMSL/25433/2021,2021-10-28,,Bombay High Court,Pre-Admission,Original_Commercial Suit,Commercial Suits,Main,8362.0,2025-03-28,
122516,HCBM020195342024,IAL/19528/2024,2024-06-24,,Bombay High Court,Pre-Admission,Original_INTERIM APPLICATION,Commercial Suits,Subcase,8362.0,2025-03-28,
198771,HCBM020255292021,IAL/25446/2021,2021-10-28,,Bombay High Court,Pre-Admission,Original_INTERIM APPLICATION,Commercial Suits,Subcase,8362.0,2025-03-28,
201218,HCBM020255192021,LPETNL/25436/2021,2021-10-28,2021-11-18,Bombay High Court,Disposed,Original_LEAVE PETITION,Commercial Suits,Subcase,8362.0,2025-03-28,
8368,HCBM020224802021,COMSSL/22398/2021,2021-10-01,,Bombay High Court,Pre-Admission,Original_COMMERCIAL SUMMARY SUITS,Commercial Suits,Main,8368.0,2024-09-17,
8370,HCBM020205892021,COMSL/20508/2021,2021-09-09,2024-03-11,Bombay High Court,Disposed,Original_Commercial Suit,Commercial Suits,Main,8370.0,2025-03-28,
195882,HCBM020205972021,IAL/20516/2021,2021-09-09,,Bombay High Court,Pre-Admission,Original_INTERIM APPLICATION,Commercial Suits,Subcase,8370.0,2025-03-29,
205108,HCBM020235812022,IAL/23575/2022,2022-07-22,,Bombay High Court,Pre-Admission,Original_INTERIM APPLICATION,Commercial Suits,Subcase,8370.0,2025-04-03,
207426,HCBM020239592022,IAL/23953/2022,2022-07-26,,Bombay High Court,Pre-Admission,Original_INTERIM APPLICATION,Commercial Suits,Subcase,8370.0,2025-03-28,
8374,HCBM020222502021,COMSSL/22168/2021,2021-09-29,2023-11-28,Bombay High Court,Disposed,Original_COMMERCIAL SUMMARY SUITS,Commercial Suits,Main,8374.0,2025-03-28,
206295,HCBM020361222022,SJL/36116/2022,2022-11-19,2023-11-28,Bombay High Court,Disposed,Original_SUMMONSES FOR JUDGEMENT,Commercial Suits,Subcase,8374.0,2025-03-28,
8375,HCBM020279772021,SL/27893/2021,2021-11-30,,Bombay High Court,Pre-Admission,Original_SUITS,Suits,Main,8375.0,2025-03-28,
120727,HCBM020026542024,IAL/2653/2024,2024-01-24,,Bombay High Court,Pre-Admission,Original_INTERIM APPLICATION,Suits,Subcase,8375.0,2025-03-28,
121799,HCBM020204132024,IAL/20407/2024,2024-07-01,,Bombay High Court,Pre-Admission,Original_INTERIM APPLICATION,Suits,Subcase,8375.0,2025-04-02,
196991,HCBM020279812021,IAL/27897/2021,2021-11-30,,Bombay High Court,Pre-Admission,Original_INTERIM APPLICATION,Suits,Subcase,8375.0,2025-03-28,
216721,HCBM020292932023,IAL/29284/2023,2023-10-18,,Bombay High Court,Pre-Admission,Original_INTERIM APPLICATION,Suits,Subcase,8375.0,2025-03-28,
8376,HCBM020206452021,SL/20564/2021,2021-09-09,2024-01-30,Bombay High Court,Disposed,Original_SUITS,Suits,Main,8376.0,2025-03-28,
102076,HCBM020030282023,CHOLL/3027/2023,2023-01-31,2023-02-06,Bombay High Court,Disposed,Original_CHAMBER ORDER LODGING,Suits,Subcase,8376.0,2025-03-31,
195306,HCBM020206472021,IAL/20566/2021,2021-09-09,,Bombay High Court,Pre-Admission,Original_INTERIM APPLICATION,Suits,Subcase,8376.0,2025-03-28,
8378,HCBM020218202021,COMSL/21738/2021,2021-09-24,,Bombay High Court,Pre-Admission,Original_Commercial Suit,Commercial Suits,Main,8378.0,2024-09-17,
207086,HCBM020172232022,IAL/17219/2022,2022-06-02,2022-06-09,Bombay High Court,Disposed,Original_INTERIM APPLICATION,Commercial Suits,Subcase,8378.0,2025-04-03,
8382,HCBM020255312021,COMSL/25448/2021,2021-10-28,2023-12-21,Bombay High Court,Disposed,Original_Commercial Suit,Commercial Suits,Main,8382.0,2025-03-28,
196940,HCBM020255382021,IAL/25455/2021,2021-10-28,,Bombay High Court,Pre-Admission,Original_INTERIM APPLICATION,Commercial Suits,Subcase,8382.0,2025-03-28,
206916,HCBM020289362022,IAL/28930/2022,2022-09-08,,Bombay High Court,Pre-Admission,Original_INTERIM APPLICATION,Commercial Suits,Subcase,8382.0,2025-03-28,
8384,HCBM020260402021,SL/25957/2021,2021-11-01,,Bombay High Court,Pre-Admission,Original_SUITS,Suits,Main,8384.0,2025-03-28,
199371,HCBM020272972021,IAL/27214/2021,2021-11-23,,Bombay High Court,Pre-Admission,Original_INTERIM APPLICATION,Suits,Subcase,8384.0,2025-03-28,
209717,HCBM020230802023,IAL/23071/2023,2023-08-21,,Bombay High Court,Pre-Admission,Original_INTERIM APPLICATION,Suits,Subcase,8384.0,2025-03-28,
214742,HCBM020235202023,IAL/23512/2023,2023-08-24,,Bombay High Court,Pre-Admission,Original_INTERIM APPLICATION,Suits,Subcase,8384.0,2025-03-28,
8386,HCBM020274262021,SL/27343/2021,2021-11-24,,Bombay High Court,Pre-Admission,Original_SUITS,Suits,Main,8386.0,2025-03-28,
103779,HCBM020076192023,APPL/7615/2023,2023-03-17,,Bombay High Court,Pre-Admission,Original_APPEALS (OS),Suits,Subcase,8386.0,2025-03-31,
113636,HCBM020003892024,IAL/389/2024,2024-01-04,,Bombay High Court,Pre-Admission,Original_INTERIM APPLICATION,Suits,Subcase,8386.0,2025-03-28,
199120,HCBM020274332021,IAL/27350/2021,2021-11-24,,Bombay High Court,Pre-Admission,Original_INTERIM APPLICATION,Suits,Subcase,8386.0,2025-03-28,
201285,HCBM020299082021,LPETNL/29824/2021,2021-12-17,2022-01-10,Bombay High Court,Disposed,Original_LEAVE PETITION,Suits,Subcase,8386.0,2025-03-29,
206471,HCBM020028282022,IAL/2827/2022,2022-01-31,2023-03-06,Bombay High Court,Disposed,Original_INTERIM APPLICATION,Suits,Subcase,8386.0,2025-03-28,
216019,HCBM020076252023,IAL/7621/2023,2023-03-17,,Bombay High Court,Pre-Admission,Original_INTERIM APPLICATION,Suits,Subcase,8386.0,2025-04-03,
216471,HCBM020245012023,IAL/24493/2023,2023-09-01,2023-12-04,Bombay High Court,Disposed,Original_INTERIM APPLICATION,Suits,Subcase,8386.0,2025-03-28,
8393,HCBM020201512021,SL/20070/2021,2021-09-06,2024-01-30,Bombay High Court,Disposed,Original_SUITS,Suits,Main,8393.0,2025-03-28,
8395,HCBM020225412021,COMSL/22459/2021,2021-10-01,2024-03-11,Bombay High Court,Disposed,Original_Commercial Suit,Commercial Suits,Main,8395.0,2024-09-17,
214684,HCBM020190762022,IAL/19070/2022,2022-06-17,,Bombay High Court,Pre-Admission,Original_INTERIM APPLICATION,Commercial Suits,Subcase,8395.0,2025-04-03,
8396,HCBM020280822021,SSL/27998/2021,2021-12-01,,Bombay High Court,Pre-Admission,Original_SUMMARY SUITS.,Summary Suits,Main,8396.0,2025-03-28,
209155,HCBM020341492023,IAL/34137/2023,2023-12-07,2024-01-03,Bombay High Court,Disposed,Original_INTERIM APPLICATION,Summary Suits,Subcase,8396.0,2025-03-28,
215120,HCBM020042652022,SJL/4264/2022,2022-02-11,2024-01-19,Bombay High Court,Disposed,Original_SUMMONSES FOR JUDGEMENT,Summary Suits,Subcase,8396.0,2025-03-28,
8398,HCBM020252092021,SL/25126/2021,2021-10-27,2024-01-30,Bombay High Court,Disposed,Original_SUITS,Suits,Main,8398.0,2025-03-28,
101809,HCBM020060422023,CHOLL/6040/2023,2023-03-02,,Bombay High Court,Pre-Admission,Original_CHAMBER ORDER LODGING,Suits,Subcase,8398.0,2025-03-31,
102557,HCBM020071922023,CHOLL/7189/2023,2023-03-14,,Bombay High Court,Pre-Admission,Original_CHAMBER ORDER LODGING,Suits,Subcase,8398.0,2025-03-31,
8399,HCBM020237862021,SL/23704/2021,2021-10-13,2024-01-16,Bombay High Court,Disposed,Original_SUITS,Suits,Main,8399.0,2025-03-28,
195351,HCBM020237922021,IAL/23710/2021,2021-10-13,,Bombay High Court,Pre-Admission,Original_INTERIM APPLICATION,Suits,Subcase,8399.0,2025-03-28,
203482,HCBM020006742022,IAL/673/2022,2022-01-07,2023-08-24,Bombay High Court,Disposed,Original_INTERIM APPLICATION,Suits,Subcase,8399.0,2025-03-28,
208860,HCBM020081142023,LPETNL/8110/2023,2023-03-21,,Bombay High Court,Pre-Admission,Original_LEAVE PETITION,Suits,Subcase,8399.0,2025-03-28,
214527,HCBM020051352023,IAL/5134/2023,2023-02-21,,Bombay High Court,Pre-Admission,Original_INTERIM APPLICATION,Suits,Subcase,8399.0,2025-04-02,
8400,HCBM020267532021,SL/26670/2021,2021-11-17,2022-08-22,Bombay High Court,Disposed,Original_SUITS,Suits,Main,8400.0,2025-03-28,
196562,HCBM020267572021,IAL/26674/2021,2021-11-17,,Bombay High Court,Pre-Admission,Original_INTERIM APPLICATION,Suits,Subcase,8400.0,2025-03-28,
8401,HCBM020311242021,COMSL/31040/2021,2021-12-27,2024-03-11,Bombay High Court,Disposed,Original_Commercial Suit,Commercial Suits,Main,8401.0,2025-03-28,
8404,HCBM020287912021,SL/28707/2021,2021-12-08,,Bombay High Court,Pre-Admission,Original_SUITS,Suits,Main,8404.0,2025-03-28,
202253,HCBM020004802022,IAL/479/2022,2022-01-06,,Bombay High Court,Pre-Admission,Original_INTERIM APPLICATION,Suits,Subcase,8404.0,2025-03-28,
216009,HCBM020011712023,IAL/1171/2023,2023-01-12,,Bombay High Court,Pre-Admission,Original_INTERIM APPLICATION,Suits,Subcase,8404.0,2025-04-02,
218387,HCBM020185452023,IAL/18538/2023,2023-07-07,,Bombay High Court,Pre-Admission,Original_INTERIM APPLICATION,Suits,Subcase,8404.0,2025-03-28,
8406,HCBM020282952021,SL/28211/2021,2021-12-03,2024-01-30,Bombay High Court,Disposed,Original_SUITS,Suits,Main,8406.0,2025-03-28,
215132,HCBM020318962022,IAL/31890/2022,2022-10-04,,Bombay High Court,Pre-Admission,Original_INTERIM APPLICATION,Suits,Subcase,8406.0,2025-03-28,
218767,HCBM020064512023,IAL/6449/2023,2023-03-06,2023-03-29,Bombay High Court,Disposed,Original_INTERIM APPLICATION,Suits,Subcase,8406.0,2025-04-02,
8408,HCBM020318642021,SL/31779/2021,2021-12-31,,Bombay High Court,Pre-Admission,Original_SUITS,Suits,Main,8408.0,2025-03-29,
196576,HCBM020318742021,LPETNL/31789/2021,2021-12-31,2022-02-14,Bombay High Court,Disposed,Original_LEAVE PETITION,Suits,Subcase,8408.0,2025-03-28,
200512,HCBM020318772021,IAL/31792/2021,2021-12-31,,Bombay High Court,Pre-Admission,Original_INTERIM APPLICATION,Suits,Subcase,8408.0,2025-03-28,
8409,HCBM020290272021,SL/28943/2021,2021-12-10,2022-06-10,Bombay High Court,Disposed,Original_SUITS,Suits,Main,8409.0,2025-03-28,
8412,HCBM020294512021,COMSSL/29367/2021,2021-12-15,2024-03-08,Bombay High Court,Disposed,Original_COMMERCIAL SUMMARY SUITS,Commercial Suits,Main,8412.0,2024-09-17,
119554,HCBM020034332024,IAL/3432/2024,2024-01-31,,Bombay High Court,Pre-Admission,Original_INTERIM APPLICATION,Commercial Suits,Subcase,8412.0,2025-03-28,
204967,HCBM020310012022,IAL/30995/2022,2022-09-27,2023-12-18,Bombay High Court,Disposed,Original_INTERIM APPLICATION,Commercial Suits,Subcase,8412.0,2025-03-28,
214928,HCBM020200522022,SJL/20046/2022,2022-06-24,2024-03-08,Bombay High Court,Disposed,Original_SUMMONSES FOR JUDGEMENT,Commercial Suits,Subcase,8412.0,2025-03-28,
8413,HCBM020250082021,COMSL/24925/2021,2021-10-26,,Bombay High Court,Pre-Admission,Original_Commercial Suit,Commercial Suits,Main,8413.0,2025-03-28,
200775,HCBM020250172021,LPETNL/24934/2021,2021-10-26,2022-03-15,Bombay High Court,Disposed,Original_LEAVE PETITION,Commercial Suits,Subcase,8413.0,2025-03-28,
207945,HCBM020231422022,IAL/23136/2022,2022-07-19,,Bombay High Court,Pre-Admission,Original_INTERIM APPLICATION,Commercial Suits,Subcase,8413.0,2025-04-03,
8418,HCBM020277602021,SL/27676/2021,2021-11-27,,Bombay High Court,Pre-Admission,Original_SUITS,Suits,Main,8418.0,2025-03-28,
115050,HCBM020114402024,IAL/11435/2024,2024-04-03,,Bombay High Court,Pre-Admission,Original_INTERIM APPLICATION,Suits,Subcase,8418.0,2025-03-28,
197513,HCBM020277642021,IAL/27680/2021,2021-11-27,,Bombay High Court,Pre-Admission,Original_INTERIM APPLICATION,Suits,Subcase,8418.0,2025-03-28,
215149,HCBM020215512023,CONPL/21543/2023,2023-08-04,,Bombay High Court,Pre-Admission,Original_CONTEMPT PETITION,Suits,Subcase,8418.0,2025-04-01,
8419,HCBM020314212021,COMSL/31336/2021,2021-12-29,2022-06-13,Bombay High Court,Disposed,Original_Commercial Suit,Commercial Suits,Main,8419.0,2024-09-17,
210408,HCBM020097452023,IAL/9741/2023,2023-04-06,2024-10-04,Bombay High Court,Disposed,Original_INTERIM APPLICATION,Commercial Suits,Subcase,8419.0,2025-04-03,
8421,HCBM020236712021,COMSL/23589/2021,2021-10-12,2021-12-01,Bombay High Court,Disposed,Original_Commercial Suit,Commercial Suits,Main,8421.0,2025-03-28,
8423,HCBM020211532021,SL/21072/2021,2021-09-17,2024-01-30,Bombay High Court,Disposed,Original_SUITS,Suits,Main,8423.0,2024-09-17,
8428,HCBM020196952021,COMSSL/19614/2021,2021-09-01,2024-03-08,Bombay High Court,Disposed,Original_COMMERCIAL SUMMARY SUITS,Commercial Suits,Main,8428.0,2024-09-17,
216493,HCBM020307722022,SJL/30766/2022,2022-09-26,2024-03-08,Bombay High Court,Disposed,Original_SUMMONSES FOR JUDGEMENT,Commercial Suits,Subcase,8428.0,2025-03-28,
8431,HCBM020224682021,SL/22386/2021,2021-10-01,2024-01-30,Bombay High Court,Disposed,Original_SUITS,Suits,Main,8431.0,2024-09-17,
8434,HCBM020298222021,SL/29738/2021,2021-12-17,2023-07-25,Bombay High Court,Disposed,Original_SUITS,Suits,Main,8434.0,2025-03-28,
8436,HCBM020263172021,SL/26234/2021,2021-11-11,2023-07-31,Bombay High Court,Disposed,Original_SUITS,Suits,Main,8436.0,2025-03-28,
195167,HCBM020263182021,IAL/26235/2021,2021-11-11,2021-12-04,Bombay High Court,Disposed,Original_INTERIM APPLICATION,Suits,Subcase,8436.0,2025-03-28,
209955,HCBM020048002023,IAL/4799/2023,2023-02-17,2023-04-18,Bombay High Court,Disposed,Original_INTERIM APPLICATION,Suits,Subcase,8436.0,2025-04-02,
212357,HCBM020047952023,CCL/4794/2023,2023-02-17,2023-07-31,Bombay High Court,Disposed,Original_COUNTER CLAIM,Suits,Subcase,8436.0,2025-04-01,
8439,HCBM020247042021,SL/24621/2021,2021-10-22,,Bombay High Court,Pre-Admission,Original_SUITS,Suits,Main,8439.0,2025-03-28,
195531,HCBM020247082021,IAL/24625/2021,2021-10-22,,Bombay High Court,Pre-Admission,Original_INTERIM APPLICATION,Suits,Subcase,8439.0,2025-03-28,
8442,HCBM020290842021,COMSL/29000/2021,2021-12-10,,Bombay High Court,Pre-Admission,Original_Commercial Suit,Commercial Suits,Main,8442.0,2025-03-28,
197242,HCBM020290862021,IAL/29002/2021,2021-12-10,2022-03-15,Bombay High Court,Disposed,Original_INTERIM APPLICATION,Commercial Suits,Subcase,8442.0,2025-03-28,
206253,HCBM020335792022,IAL/33573/2022,2022-10-19,,Bombay High Court,Pre-Admission,Original_INTERIM APPLICATION,Commercial Suits,Subcase,8442.0,2025-03-28,
207190,HCBM020335742022,IAL/33568/2022,2022-10-19,,Bombay High Court,Pre-Admission,Original_INTERIM APPLICATION,Commercial Suits,Subcase,8442.0,2025-03-28,
209531,HCBM020108452022,LPETNL/10843/2022,2022-04-04,2022-04-12,Bombay High Court,Disposed,Original_LEAVE PETITION,Commercial Suits,Subcase,8442.0,2025-03-28,
213856,HCBM020335802022,IAL/33574/2022,2022-10-19,,Bombay High Court,Pre-Admission,Original_INTERIM APPLICATION,Commercial Suits,Subcase,8442.0,2025-03-28,
8450,HCBM020239392021,COMSSL/23856/2021,2021-10-14,2024-03-08,Bombay High Court,Disposed,Original_COMMERCIAL SUMMARY SUITS,Commercial Suits,Main,8450.0,2025-03-28,
200249,HCBM020302452021,LPETNL/30161/2021,2021-12-21,2024-01-19,Bombay High Court,Disposed,Original_LEAVE PETITION,Commercial Suits,Subcase,8450.0,2025-03-28,
200668,HCBM020302522021,IAL/30168/2021,2021-12-21,2022-03-30,Bombay High Court,Disposed,Original_INTERIM APPLICATION,Commercial Suits,Subcase,8450.0,2025-03-28,
8454,HCBM020265012021,COMSSL/26418/2021,2021-11-15,,Bombay High Court,Pre-Admission,Original_COMMERCIAL SUMMARY SUITS,Commercial Suits,Main,8454.0,2025-03-29,
124082,HCBM020319072024,IAL/31900/2024,2024-10-16,,Bombay High Court,Pre-Admission,Original_INTERIM APPLICATION,Commercial Suits,Subcase,8454.0,2025-03-28,
195357,HCBM020265062021,IAL/26423/2021,2021-11-15,,Bombay High Court,Pre-Admission,Original_INTERIM APPLICATION,Commercial Suits,Subcase,8454.0,2025-03-28,
8455,HCBM020281302021,SL/28046/2021,2021-12-02,,Bombay High Court,Pre-Admission,Original_SUITS,Suits,Main,8455.0,2025-03-28,
115835,HCBM020106062024,IAL/10600/2024,2024-03-28,,Bombay High Court,Pre-Admission,Original_INTERIM APPLICATION,Suits,Subcase,8455.0,2025-03-28,
123174,HCBM020242752024,IAL/24268/2024,2024-08-01,2024-10-23,Bombay High Court,Disposed,Original_INTERIM APPLICATION,Suits,Subcase,8455.0,2025-04-03,
124326,HCBM020314382024,IAL/31431/2024,2024-10-11,,Bombay High Court,Pre-Admission,Original_INTERIM APPLICATION,Suits,Subcase,8455.0,2025-03-28,
124602,HCBM020297452024,IAL/29737/2024,2024-09-27,,Bombay High Court,Pre-Admission,Original_INTERIM APPLICATION,Suits,Subcase,8455.0,2025-04-03,
195676,HCBM020281332021,IAL/28049/2021,2021-12-02,2023-06-22,Bombay High Court,Disposed,Original_INTERIM APPLICATION,Suits,Subcase,8455.0,2025-03-28,
212744,HCBM020303982023,IAL/30389/2023,2023-10-30,,Bombay High Court,Pre-Admission,Original_INTERIM APPLICATION,Suits,Subcase,8455.0,2025-03-28,
214106,HCBM020070932023,IAL/7090/2023,2023-03-13,,Bombay High Court,Pre-Admission,Original_INTERIM APPLICATION,Suits,Subcase,8455.0,2025-04-03,
8457,HCBM020250512021,SL/24968/2021,2021-10-26,2023-07-18,Bombay High Court,Disposed,Original_SUITS,Suits,Main,8457.0,2025-03-28,
8458,HCBM020244292021,SSL/24346/2021,2021-10-21,2023-09-06,Bombay High Court,Disposed,Original_SUMMARY SUITS.,Summary Suits,Main,8458.0,2025-03-28,
102941,HCBM020312952023,APPL/31284/2023,2023-11-06,,Bombay High Court,Pre-Admission,Original_APPEALS (OS),Summary Suits,Subcase,8458.0,2025-03-31,
206605,HCBM020025552022,SJL/2554/2022,2022-01-28,2023-09-06,Bombay High Court,Disposed,Original_SUMMONSES FOR JUDGEMENT,Summary Suits,Subcase,8458.0,2025-03-28,
211598,HCBM020133612022,SJL/13357/2022,2022-04-22,2023-09-06,Bombay High Court,Disposed,Original_SUMMONSES FOR JUDGEMENT,Summary Suits,Subcase,8458.0,2025-03-28,
8462,HCBM020210492021,COMSSL/20968/2021,2021-09-16,,Bombay High Court,Pre-Admission,Original_COMMERCIAL SUMMARY SUITS,Commercial Suits,Main,8462.0,2025-03-28,
8464,HCBM020261972021,SL/26114/2021,2021-11-09,2024-01-30,Bombay High Court,Disposed,Original_SUITS,Suits,Main,8464.0,2025-03-28,
198182,HCBM020262022021,IAL/26119/2021,2021-11-09,,Bombay High Court,Pre-Admission,Original_INTERIM APPLICATION,Suits,Subcase,8464.0,2025-03-28,
205525,HCBM020278402022,IAL/27834/2022,2022-08-29,,Bombay High Court,Pre-Admission,Original_INTERIM APPLICATION,Suits,Subcase,8464.0,2025-03-28,
8467,HCBM020258952021,COMSSL/25812/2021,2021-10-30,2024-03-08,Bombay High Court,Disposed,Original_COMMERCIAL SUMMARY SUITS,Commercial Suits,Main,8467.0,2025-03-28,
200357,HCBM020258992021,IAL/25816/2021,2021-10-30,,Bombay High Court,Pre-Admission,Original_INTERIM APPLICATION,Commercial Suits,Subcase,8467.0,2025-03-28,
8470,HCBM020287162021,SL/28632/2021,2021-12-08,,Bombay High Court,Pre-Admission,Original_SUITS,Suits,Main,8470.0,2025-03-28,
105966,HCBM020024482023,CHOLL/2447/2023,2023-01-24,2023-02-07,Bombay High Court,Disposed,Original_CHAMBER ORDER LODGING,Suits,Subcase,8470.0,2025-03-31,
121979,HCBM020199282024,IAL/19922/2024,2024-06-26,,Bombay High Court,Pre-Admission,Original_INTERIM APPLICATION,Suits,Subcase,8470.0,2025-03-28,
198181,HCBM020287222021,IAL/28638/2021,2021-12-08,,Bombay High Court,Pre-Admission,Original_INTERIM APPLICATION,Suits,Subcase,8470.0,2025-03-28,
209743,HCBM020050322023,LPETNL/5031/2023,2023-02-20,2023-03-03,Bombay High Court,Disposed,Original_LEAVE PETITION,Suits,Subcase,8470.0,2025-03-28,
8475,HCBM020225452021,SL/22463/2021,2021-10-01,,Bombay High Court,Pre-Admission,Original_SUITS,Suits,Main,8475.0,2025-03-28,
199043,HCBM020225542021,IAL/22472/2021,2021-10-01,,Bombay High Court,Pre-Admission,Original_INTERIM APPLICATION,Suits,Subcase,8475.0,2025-03-28,
8476,HCBM020246282021,COMSL/24545/2021,2021-10-22,,Bombay High Court,Pre-Admission,Original_Commercial Suit,Commercial Suits,Main,8476.0,2025-03-28,
204344,HCBM020028552022,IAL/2854/2022,2022-01-31,,Bombay High Court,Pre-Admission,Original_INTERIM APPLICATION,Commercial Suits,Subcase,8476.0,2025-03-28,
205471,HCBM020187152022,IAL/18709/2022,2022-06-14,,Bombay High Court,Pre-Admission,Original_INTERIM APPLICATION,Commercial Suits,Subcase,8476.0,2025-04-03,
8479,HCBM020309472021,SL/30863/2021,2021-12-24,2024-01-29,Bombay High Court,Disposed,Original_SUITS,Suits,Main,8479.0,2025-03-28,
105364,HCBM020025882023,CHOLL/2587/2023,2023-01-25,2023-02-16,Bombay High Court,Disposed,Original_CHAMBER ORDER LODGING,Suits,Subcase,8479.0,2025-03-31,
200532,HCBM020309522021,IAL/30868/2021,2021-12-24,,Bombay High Court,Pre-Admission,Original_INTERIM APPLICATION,Suits,Subcase,8479.0,2025-03-28,
212208,HCBM020051372023,CONPL/5136/2023,2023-02-21,,Bombay High Court,Pre-Admission,Original_CONTEMPT PETITION,Suits,Subcase,8479.0,2025-04-01,
8481,HCBM020263402021,SL/26257/2021,2021-11-11,2023-07-18,Bombay High Court,Disposed,Original_SUITS,Suits,Main,8481.0,2025-03-28,
